0,1.50384097964535,1569310.78636016
0.032207011,-0.156617350841179,1569810.23065884
0.0644140221,4.20135925182231,1570911.79340387
0.0895164312,8.09980354809223,1572606.65551644
0.1146188402,7.63950365810697,1574678.13369895
0.1345666239,7.99711882602817,1576963.68198808
0.1545144075,7.950426923233,1579513.81598784
0.1706317179,8.05863161408772,1582042.7900039
0.1867490283,8.02867055225774,1584787.86627649
0.1999606059,8.02782485797633,1587421.58159467
0.2131721836,8.04397605624286,1590226.93799251
0.2241396754,8.03667585181481,1592855.42561907
0.2351071672,8.03670903409734,1595626.22524596
0.2443140877,8.03707844130179,1598198.61040434
0.2535210082,8.03664393566664,1600884.93128751
0.2613273433,8.03661613876509,1603364.92714608
0.2691336784,8.03654573248817,1605935.97940299
0.2758119065,8.0364431257909,1608304.12728687
0.2824901345,8.03634450598998,1610747.68606893
0.2882495649,8.03625721554243,1612991.60304356
0.2940089952,8.03617818053218,1615299.90199495
0.2990125639,8.03609759000533,1617416.22332788
0.3040161325,8.03602826408125,1619585.10729449
0.3083922064,8.03595032941579,1621576.96251092
0.3127682803,8.03588460638872,1623612.05895964
0.3166190977,8.03582035421113,1625479.99807808
0.3204699151,8.03576001462191,1627385.79713268
0.3238777231,8.03570491830672,1629136.15548705
0.3272855311,8.03565444520648,1630917.7168477
0.3303170965,8.03560708551398,1632558.11458519
0.3333486618,8.03556008805084,1634223.90907287
0.3360586413,8.03551777395901,1635758.68757002
0.3387686207,8.03547958483986,1637315.20846599
0.3412021071,8.03544209932315,1638752.85848547
0.3436355935,8.03540738688757,1640208.67803355
0.3458300562,8.03537627385207,1641554.62670185
0.3480245188,8.03534616764438,1642916.47980604
0.3500112995,8.03531910400657,1644177.74873196
0.3519980802,8.03529395636661,1645452.55626162
0.3538035597,8.03527000684684,1646635.47931893
0.3556090392,8.03524740967526,1647829.96325426
0.3572555508,8.0352274439305,1648940.2278282
0.3589020625,8.03520848167664,1650060.32904834
0.3604086164,8.03519105167939,1651103.62620196
0.3619151703,8.03517411424802,1652155.28907418
0.36329803,8.03515965371484,1653136.53930735
0.3646808898,8.03514537068281,1654125.04004239
0.3659540376,8.03513249744332,1655049.07062746
0.3672271854,8.03512064077363,1655979.53156688
0.3684026953,8.03510960975813,1656850.60454985
0.3695782051,8.03509909035864,1657727.40881521
0.3706665485,8.03508986401239,1658549.66611641
0.371754892,8.0350809077034,1659376.99583833
0.3727651881,8.03507310028003,1660154.17822585
0.3737754842,8.03506570923456,1660935.82611438
0.3747157053,8.03505896077413,1661671.45725844
0.3756559264,8.0350525434936,1662410.99603308
0.3765330669,8.03504697800845,1663108.16403918
0.3774102074,8.03504159533873,1663808.84205734
0.3782304267,8.03503694605079,1664470.44565027
0.379050646,8.03503262043533,1665135.16635306
0.3798193863,8.03502866237973,1665763.97057451
0.3805881267,8.03502500440072,1666395.54668972
0.3813102125,8.03502182511226,1666993.91741677
0.3820322982,8.03501887723598,1667594.80286731
0.3827120194,8.0350163256535,1668165.06125071
0.3833917405,8.03501401084729,1668737.524893
0.3840329241,8.03501197196413,1669281.80700321
0.3846741076,8.03501013411541,1669828.06351367
0.3852801777,8.03500862439888,1670348.20604812
0.3858862477,8.03500728760751,1670870.15246046
0.3864602775,8.03500616241296,1671368.0006636
0.3870343073,8.03500520727641,1671867.4866311
0.3875790629,8.03500447898242,1672344.64171166
0.3881238185,8.0350038710445,1672823.34527218
0.3886417972,8.03500349276552,1673281.33402759
0.3891597759,8.03500325948517,1673740.75319016
0.3896532391,8.03500313589719,1674181.0416573
0.3901467023,8.03500314162801,1674622.61476643
0.3906177047,8.03500330128554,1675046.51844795
0.3910887071,8.03500358439629,1675471.57858063
0.3915391207,8.03500396165362,1675880.32440205
0.3919895342,8.03500445414409,1676290.13037442
0.3924210716,8.03500505736239,1676684.86176024
0.392852609,8.03500576372034,1677080.57013878
0.3932668417,8.03500654244006,1677462.37013488
0.3936810744,8.03500741400514,1677845.0759016
0.3940794514,8.03500837774546,1678214.95691952
0.3944778284,8.03500941458326,1678585.69582058
0.3948616911,8.03501053142737,1678944.6157358
0.3952455538,8.03501172246187,1679304.3582643
0.3956161504,8.03501297990868,1679653.24014137
0.395986747,8.03501432174627,1680002.90790837
0.3963452477,8.03501569849537,1680342.64028892
0.3967037484,8.03501716550928,1680683.1107572
0.3970512557,8.03501865880036,1681014.55122074
0.397398763,8.03502022047824,1681346.67236425
0.3977363273,8.03502184207871,1681670.62564701
0.3980738917,8.03502353804719,1681995.24071473
0.3984025244,8.03502526023695,1682312.543415
0.3987311571,8.03502706456552,1682630.48620443
0.3990518465,8.03502888182295,1682941.96760051
0.3993725359,8.03503078911858,1683254.02297494
0.3996862679,8.03503270854923,1683560.53043913
0.4,8.0350346982589,1683867.58631493
0.40031004,8.03503675187851,1684172.19264819
0.4006200801,8.03503887012504,1684477.36945862
0.4009252033,8.03504101904915,1684778.83236313
0.4012303266,8.03504324060778,1685080.84839301
0.401531856,8.03504549748685,1685380.43047201
0.4018333855,8.0350478242924,1685680.54313029
0.4021337536,8.03505021597216,1685980.6173677
0.4024341217,8.0350526777035,1686281.22349521
0.4027369735,8.03505522022834,1686585.45138947
0.4030398254,8.03505784500519,1686890.22412636
0.4033423521,8.03506052647736,1687195.82328609
0.4036448788,8.03506328726501,1687501.98177596
0.4039451759,8.03506609730994,1687807.0026512
0.404245473,8.03506898646175,1688112.57598849
0.4045472835,8.03507195211544,1688420.84834819
0.404849094,8.03507499429116,1688729.676264
0.4051524722,8.03507813097058,1689041.27618731
0.4054558505,8.03508134539145,1689353.44856418
0.405756542,8.03508459826232,1689664.0215684
0.4060572334,8.03508792925121,1689975.15819052
0.406358186,8.03509134081204,1690287.73289396
0.4066591386,8.03509482559636,1690600.88249669
0.4069626554,8.03509842684253,1690917.88441205
0.4072661723,8.03510210725572,1691235.48129023
0.4075676301,8.03510583203384,1691552.10899965
0.4078690879,8.03510963745359,1691869.31954327
0.408169482,8.03511351121754,1692186.60838277
0.408469876,8.0351174642125,1692504.47223306
0.4087728061,8.0351215319731,1692826.23372424
0.4090757362,8.03512569266807,1693148.57831535
0.4093781763,8.03512991044242,1693471.65360837
0.4096806165,8.03513423062374,1693795.29473705
0.4099809019,8.03513858452638,1694117.887287
0.4102811873,8.03514304226501,1694441.03999645
0.4105830755,8.03514758747055,1694767.18276064
0.4108849637,8.03515223525895,1695093.89641002
0.4111882993,8.03515697912352,1695423.46228848
0.411491635,8.03516180818145,1695753.62697695
0.4117922786,8.03516669857776,1696082.11007701
0.4120929221,8.03517167667541,1696411.20942753
0.4123939351,8.03517673361346,1696741.96397301
0.4126949481,8.03518187718143,1697073.31110577
0.4129984806,8.03518717396512,1697408.755479
0.4133020131,8.03519254445373,1697744.78768754
0.4136034006,8.03519798269368,1698079.77087838
0.413904788,8.03520350047141,1698415.34657392
0.4142052111,8.03520910349998,1698751.15487024
0.4145056341,8.03521478951529,1699087.56672158
0.4148086378,8.03522062806356,1699428.19186958
0.4151116415,8.03522655967084,1699769.45076151
0.4154139962,8.03523257036125,1700111.29481963
0.4157163508,8.0352386810621,1700453.77864815
0.4160166275,8.03524484562547,1700795.23221148
0.4163169042,8.03525111236357,1701137.32547651
0.4166188714,8.0352574996547,1701482.66502106
0.4169208385,8.0352639809445,1701828.64821504
0.417224127,8.035270613293,1702177.50686272
0.4175274154,8.03527734053771,1702527.03062546
0.4178280138,8.03528410321506,1702874.78786408
0.4181286121,8.03529096360708,1703223.20597142
0.4184296871,8.03529794806984,1703573.53241194
0.4187307621,8.03530502594666,1703924.51512584
0.4190343056,8.03531227663845,1704279.76362341
0.4193378491,8.0353196310612,1704635.68737497
0.4196391676,8.03532703224598,1704990.38732342
0.4199404861,8.03533453817562,1705345.75131639
0.420240941,8.03534213674376,1705701.49166326
0.4205413959,8.0353498347876,1706057.89680396
0.4208444686,8.03535771472693,1706418.81931682
0.4211475413,8.03536571378766,1706780.41959076
0.4214498116,8.03537378368863,1707142.51384805
0.4217520819,8.03538198285721,1707505.26811274
0.422052353,8.03539022554926,1707867.06838233
0.4223526241,8.03539857478882,1708229.52696433
0.4226546713,8.03540710962462,1708595.5821196
0.4229567186,8.03541575339657,1708962.33421545
0.4232599552,8.03542453519294,1709331.98747004
0.4235631918,8.0354334292261,1709702.3513612
0.4238637477,8.03544238365275,1710070.89212516
0.4241643035,8.03545145274035,1710440.14405896
0.4244654421,8.03546064065408,1710811.56969621
0.4247665807,8.0354699448222,1711183.70398139
0.4250701305,8.03547946873177,1711560.31097035
0.4253736804,8.03548911336874,1711937.65878604
0.4256749313,8.03549878790838,1712313.63275518
0.4259761822,8.03550858409586,1712690.32917884
0.4262766718,8.03551849981038,1713067.56963569
0.4265771615,8.03552853734473,1713445.53730122
0.4268802987,8.03553877567424,1713828.35666246
0.4271834358,8.03554913247278,1714211.92248448
0.4274856229,8.03555960844735,1714595.80302519
0.4277878099,8.03557020597646,1714980.45672458
0.4280880784,8.03558086482685,1715364.1640033
0.4283883468,8.03559165542675,1715748.67460651
0.4286904754,8.03560264071661,1716137.03815314
0.4289926039,8.03561377263572,1716526.19818809
0.429295784,8.03562505676579,1716918.28368497
0.4295989642,8.03563648934315,1717311.16869439
0.4298994803,8.03564795024972,1717702.11801504
0.4301999965,8.03565955068363,1718093.87229584
